id,lexeme,de,ru,source,license
ueberweisen:t13631457,ueberweisen,Jeden Monat überweist er Geld an seinen Bruder.,Каждый месяц он переводит брату деньги.,tatoeba,CC BY 2.0 FR
ueberweisen:t13631734,ueberweisen,Ich überweise ihr jeden Monat einen kleinen Betrag.,Я перевожу ей каждый месяц небольшую сумму.,tatoeba,CC BY 2.0 FR
ueberweisen:t13631739,ueberweisen,Ich überweise ihm jeden Monat einen kleinen Betrag.,Я перевожу ему каждый месяц небольшую сумму.,tatoeba,CC BY 2.0 FR
uhr:t422,uhr,Es ist schon 11 Uhr.,Уже одиннадцать часов.,tatoeba,CC BY 2.0 FR
uhr:t555806,uhr,Die Uhr geht vor.,Часы спешат.,tatoeba,CC BY 2.0 FR
uhr:t6645047,uhr,Es ist keine Uhr.,Это не часы.,tatoeba,CC BY 2.0 FR
um:t10668248,um,Die kommen um 3 Uhr an.,Они приедут в три часа.,tatoeba,CC BY 2.0 FR
um:t441642,um,Ich werde um 10 Uhr gehen.,Я пойду в десять.,tatoeba,CC BY 2.0 FR
um:t519199,um,Ich stehe um 7 Uhr auf.,Я встаю в семь часов.,tatoeba,CC BY 2.0 FR
um-adj:t10668248,um-adj,Die kommen um 3 Uhr an.,Они приедут в три часа.,tatoeba,CC BY 2.0 FR
um-adj:t441642,um-adj,Ich werde um 10 Uhr gehen.,Я пойду в десять.,tatoeba,CC BY 2.0 FR
um-adj:t519199,um-adj,Ich stehe um 7 Uhr auf.,Я встаю в семь часов.,tatoeba,CC BY 2.0 FR
um-adv:t10668248,um-adv,Die kommen um 3 Uhr an.,Они приедут в три часа.,tatoeba,CC BY 2.0 FR
um-adv:t441642,um-adv,Ich werde um 10 Uhr gehen.,Я пойду в десять.,tatoeba,CC BY 2.0 FR
um-adv:t519199,um-adv,Ich stehe um 7 Uhr auf.,Я встаю в семь часов.,tatoeba,CC BY 2.0 FR
um-conj:t10668248,um-conj,Die kommen um 3 Uhr an.,Они приедут в три часа.,tatoeba,CC BY 2.0 FR
um-conj:t441642,um-conj,Ich werde um 10 Uhr gehen.,Я пойду в десять.,tatoeba,CC BY 2.0 FR
um-conj:t519199,um-conj,Ich stehe um 7 Uhr auf.,Я встаю в семь часов.,tatoeba,CC BY 2.0 FR
umziehen:t10934571,umziehen,Geh dich schnell umziehen!,Иди быстро переодевайся!,tatoeba,CC BY 2.0 FR
umziehen:t11715394,umziehen,Sie haben sich umgezogen.,Они переоделись.,tatoeba,CC BY 2.0 FR
umziehen:t13411606,umziehen,Wann sind Sie umgezogen?,Когда вы переехали?,tatoeba,CC BY 2.0 FR
und:t557470,und,"Er, und nur er, muss gehen.","Идти должен он, и только он.",tatoeba,CC BY 2.0 FR
und:t964443,und,Er ist groß und sie auch.,"Он высокий, и она тоже.",tatoeba,CC BY 2.0 FR
und:t3281450,und,Das kann man so und so machen.,"Это можно сделать и так, и так.",tatoeba,CC BY 2.0 FR
unser:t11483123,unser,Wo ist unser Kind?,Где наш ребёнок?,tatoeba,CC BY 2.0 FR
unser:t11485634,unser,Er ist unser Sohn.,Он наш сын.,tatoeba,CC BY 2.0 FR
unser:t1181968,unser,Das ist unser Haus.,Это наш дом.,tatoeba,CC BY 2.0 FR
unten:t11831062,unten,Ich werde unten warten.,Я буду ждать внизу.,tatoeba,CC BY 2.0 FR
unten:t2966505,unten,Ich sah nach unten.,Я посмотрел вниз.,tatoeba,CC BY 2.0 FR
unten:t446802,unten,Das Hotel ist dort unten.,Гостиница там внизу.,tatoeba,CC BY 2.0 FR
unter:t2707725,unter,Teilen Sie das Geld unter sich auf!,Поделите эти деньги между собой.,tatoeba,CC BY 2.0 FR
unter:t2223339,unter,Sie ist unter Freunden.,Она среди друзей.,tatoeba,CC BY 2.0 FR
unter:t3550502,unter,Sie sind unter Freunden.,Вы среди друзей.,tatoeba,CC BY 2.0 FR
unter-adj:t2707725,unter-adj,Teilen Sie das Geld unter sich auf!,Поделите эти деньги между собой.,tatoeba,CC BY 2.0 FR
unter-adj:t2223339,unter-adj,Sie ist unter Freunden.,Она среди друзей.,tatoeba,CC BY 2.0 FR
unter-adj:t3550502,unter-adj,Sie sind unter Freunden.,Вы среди друзей.,tatoeba,CC BY 2.0 FR
unterricht:t13486496,unterricht,Ich hab auch Unterricht.,У меня тоже урок.,tatoeba,CC BY 2.0 FR
unterricht:t13883298,unterricht,Unterrichten oder lernen Sie?,Вы преподаёте или учитесь?,tatoeba,CC BY 2.0 FR
unterricht:t1496948,unterricht,Haben Sie heute Unterricht?,У Вас сегодня есть занятия?,tatoeba,CC BY 2.0 FR
unterschreiben:t3135104,unterschreiben,Ich werde nichts unterschreiben.,Я не буду ничего подписывать.,tatoeba,CC BY 2.0 FR
unterschreiben:t747464,unterschreiben,Bitte unterschreiben Sie hier.,"Подпишите здесь, пожалуйста.",tatoeba,CC BY 2.0 FR
unterschreiben:t865769,unterschreiben,Unterschreiben Sie bitte hier.,"Распишитесь здесь, пожалуйста.",tatoeba,CC BY 2.0 FR
unterschrift:t12499242,unterschrift,Wessen Unterschrift ist das?,Чья это подпись?,tatoeba,CC BY 2.0 FR
unterschrift:t11496604,unterschrift,Das Mädchen hat eine sehr schöne Unterschrift.,У девушки очень красивая подпись.,tatoeba,CC BY 2.0 FR
unterschrift:t4065600,unterschrift,Das ist Toms Unterschrift.,Это подпись Тома.,tatoeba,CC BY 2.0 FR
urlaub:t12575417,urlaub,Ich bin auf Urlaub.,Я в отпуске.,tatoeba,CC BY 2.0 FR
urlaub:t12774068,urlaub,Ich nehme keinen Urlaub.,Я не беру отпусков.,tatoeba,CC BY 2.0 FR
urlaub:t361365,urlaub,Sie hat jetzt Urlaub.,Она сейчас в отпуске.,tatoeba,CC BY 2.0 FR
vater:t12579385,vater,Wollen Sie Vater werden?,Вы хотите стать отцом?,tatoeba,CC BY 2.0 FR
vater:t12579393,vater,Möchten Sie Vater werden?,Вы хотите стать отцом?,tatoeba,CC BY 2.0 FR
vater:t13382010,vater,Er hat einen Vater.,У него есть отец.,tatoeba,CC BY 2.0 FR
verboten:t8813402,verboten,Rauchen ist hier verboten.,Здесь курить запрещено.,tatoeba,CC BY 2.0 FR
verboten:t697520,verboten,"Es ist verboten, hier zu rauchen.",Здесь курить запрещено.,tatoeba,CC BY 2.0 FR
verboten:t721461,verboten,Schwimmen ist hier verboten.,Здесь купаться запрещено.,tatoeba,CC BY 2.0 FR
verboten-adj:t8813402,verboten-adj,Rauchen ist hier verboten.,Здесь курить запрещено.,tatoeba,CC BY 2.0 FR
verboten-adj:t697520,verboten-adj,"Es ist verboten, hier zu rauchen.",Здесь курить запрещено.,tatoeba,CC BY 2.0 FR
verboten-adj:t721461,verboten-adj,Schwimmen ist hier verboten.,Здесь купаться запрещено.,tatoeba,CC BY 2.0 FR
verdienen:t13231795,verdienen,Ich möchte Geld verdienen.,Я хотел бы заработать денег.,tatoeba,CC BY 2.0 FR
verdienen:t13627564,verdienen,Wie viel verdienten sie?,Сколько они заработали?,tatoeba,CC BY 2.0 FR
verdienen:t1690616,verdienen,Er hat es verdient.,Он это заслужил.,tatoeba,CC BY 2.0 FR
verein:t341494,verein,Der Verein hat dreißig Mitglieder.,В этом обществе тридцать членов.,tatoeba,CC BY 2.0 FR
verein:t8939249,verein,Die Farben des Vereins sind Blau und Schwarz.,Цвета клуба – синий и чёрный.,tatoeba,CC BY 2.0 FR
verein:t1767685,verein,Er hat die Prüfung in unserem Verein bestanden.,Он сдал экзамен в нашем клубе.,tatoeba,CC BY 2.0 FR
verheiratet:t1843984,verheiratet,Ich bin nicht verheiratet.,Я не замужем.,tatoeba,CC BY 2.0 FR
verheiratet:t1893953,verheiratet,Wir sind nicht verheiratet.,Мы не женаты.,tatoeba,CC BY 2.0 FR
verheiratet:t1918614,verheiratet,Er ist schon verheiratet.,Он уже женат.,tatoeba,CC BY 2.0 FR
verheiratet-adj:t1843984,verheiratet-adj,Ich bin nicht verheiratet.,Я не замужем.,tatoeba,CC BY 2.0 FR
verheiratet-adj:t1893953,verheiratet-adj,Wir sind nicht verheiratet.,Мы не женаты.,tatoeba,CC BY 2.0 FR
verheiratet-adj:t1918614,verheiratet-adj,Er ist schon verheiratet.,Он уже женат.,tatoeba,CC BY 2.0 FR
verkaeufer:t12174336,verkaeufer,Die Verkäufer arbeiten gut.,Продавцы работают хорошо.,tatoeba,CC BY 2.0 FR
verkaeufer:t6628902,verkaeufer,Wie heißt der Verkäufer?,Как зовут продавца?,tatoeba,CC BY 2.0 FR
verkaeufer:t8467488,verkaeufer,Ist das der Verkäufer?,Это продавец?,tatoeba,CC BY 2.0 FR
verkaufen:t12182614,verkaufen,Das wird nicht verkauft.,Это не продается.,tatoeba,CC BY 2.0 FR
verkaufen:t12440912,verkaufen,Er verkaufte sein Haus.,Он продал свой дом.,tatoeba,CC BY 2.0 FR
verkaufen:t12867603,verkaufen,Sie verkaufte sein Auto.,Она продала его машину.,tatoeba,CC BY 2.0 FR
vermieten:t13737897,vermieten,Wir haben die Wohnung vermietet.,Мы сдали квартиру.,tatoeba,CC BY 2.0 FR
vermieten:t13738569,vermieten,Er vermietet ein Zimmer an einen Studenten.,Он сдаёт комнату студенту.,tatoeba,CC BY 2.0 FR
vermieten:t344698,vermieten,Sie vermietet ein Zimmer an einen Studenten.,Она сдаёт комнату студенту.,tatoeba,CC BY 2.0 FR
vermieter:t1536393,vermieter,Wie viele Immobilien besitzt der Vermieter?,Каким количеством имущества владеет собственник?,tatoeba,CC BY 2.0 FR
verstehen:t11262965,verstehen,Wir können sie verstehen.,Мы можем их понять.,tatoeba,CC BY 2.0 FR
verstehen:t11468241,verstehen,Andere verstehen das nicht.,Другие этого не понимают.,tatoeba,CC BY 2.0 FR
verstehen:t11469870,verstehen,Verstehen Sie sich gut?,Вы в хороших отношениях?,tatoeba,CC BY 2.0 FR
verwandte:t11117484,verwandte,Das ist mein Verwandter.,Это мой родственник.,tatoeba,CC BY 2.0 FR
verwandte:t13449770,verwandte,Wir haben dort Verwandte.,У нас там родственники.,tatoeba,CC BY 2.0 FR
verwandte:t2154752,verwandte,Hatte sie dort Verwandte?,У неё там были родственники?,tatoeba,CC BY 2.0 FR
viel:t553776,viel,Das ist zu viel.,Это уже слишком.,tatoeba,CC BY 2.0 FR
viel:t5703547,viel,Es war zu viel.,Это было слишком.,tatoeba,CC BY 2.0 FR
viel:t5962730,viel,Das war zu viel.,Это было слишком много.,tatoeba,CC BY 2.0 FR
viel-adv:t1717056,viel-adv,"Er ist nicht mehr der, der er war.","Он уже не тот, что прежде.",tatoeba,CC BY 2.0 FR
viel-adv:t553776,viel-adv,Das ist zu viel.,Это уже слишком.,tatoeba,CC BY 2.0 FR
viel-adv:t5703547,viel-adv,Es war zu viel.,Это было слишком.,tatoeba,CC BY 2.0 FR
vielleicht:t1016037,vielleicht,Er wird vielleicht kommen.,"Он, может быть, придёт.",tatoeba,CC BY 2.0 FR
vielleicht:t11479031,vielleicht,Sie fährt vielleicht nicht.,"Она, может быть, не поедет.",tatoeba,CC BY 2.0 FR
vielleicht:t11923038,vielleicht,Ich habe „vielleicht“ gesagt.,"Я сказал ""может быть"".",tatoeba,CC BY 2.0 FR
von:t4878252,von,"Sie sind einer von denen, oder?",Вы ведь один из них?,tatoeba,CC BY 2.0 FR
von:t4878253,von,"Sie sind eine von denen, oder?",Вы ведь одна из них?,tatoeba,CC BY 2.0 FR
von:t6766088,von,Sind Sie von der Polizei?,Вы из полиции?,tatoeba,CC BY 2.0 FR
vor:t11529027,vor,Geh nicht zu weit vor!,Далеко не уходи!,tatoeba,CC BY 2.0 FR
vor:t5693095,vor,Ich habe vor zu kommen.,Я планирую прийти.,tatoeba,CC BY 2.0 FR
vor:t555806,vor,Die Uhr geht vor.,Часы спешат.,tatoeba,CC BY 2.0 FR
vorname:t12226877,vorname,Kann ich dich mit Vornamen anreden?,Можно мне обращаться к тебе просто по имени?,tatoeba,CC BY 2.0 FR
vorname:t12226878,vorname,Darf ich dich mit Vornamen anreden?,Можно мне обращаться к тебе просто по имени?,tatoeba,CC BY 2.0 FR
vorname:t1577952,vorname,Ich kenne Ihren Vornamen.,Я знаю Ваше имя.,tatoeba,CC BY 2.0 FR
vorsicht:t1341373,vorsicht,Vorsicht vor dem Hund!,Берегись собаки!,tatoeba,CC BY 2.0 FR
vorsicht:t1599557,vorsicht,Vorsicht vor dem Hunde!,Берегись собаки!,tatoeba,CC BY 2.0 FR
vorsicht:t13566682,vorsicht,"Vorsicht, das ist sehr heiß!","Осторожно, очень горячо!",tatoeba,CC BY 2.0 FR
wandern:t11539649,wandern,Er wanderte um den See.,Он бродил вокруг озера.,tatoeba,CC BY 2.0 FR
wandern:t13462003,wandern,Wo seid ihr gewandert?,Где вы бродили?,tatoeba,CC BY 2.0 FR
wandern:t13148682,wandern,Möchten Sie mit uns wandern?,Хотите пойти с нами в поход?,tatoeba,CC BY 2.0 FR
wann:t1116565,wann,Wann kommt er zurück?,Когда он возвращается?,tatoeba,CC BY 2.0 FR
wann:t11836207,wann,Wann ist er gekommen?,Когда он приехал?,tatoeba,CC BY 2.0 FR
wann:t11836211,wann,Wann ist sie gekommen?,Когда она приехала?,tatoeba,CC BY 2.0 FR
wann-conj:t1116565,wann-conj,Wann kommt er zurück?,Когда он возвращается?,tatoeba,CC BY 2.0 FR
wann-conj:t11836207,wann-conj,Wann ist er gekommen?,Когда он приехал?,tatoeba,CC BY 2.0 FR
wann-conj:t11836211,wann-conj,Wann ist sie gekommen?,Когда она приехала?,tatoeba,CC BY 2.0 FR
warten:t1149,warten,Ich warte seit Stunden.,Я жду уже несколько часов.,tatoeba,CC BY 2.0 FR
warten:t11690449,warten,Auf wen warten wir?,Кого мы ждём?,tatoeba,CC BY 2.0 FR
warten:t11831076,warten,Ich werde dort warten.,Я буду ждать там.,tatoeba,CC BY 2.0 FR
warum:t1008244,warum,Warum sind wir hier?,Зачем мы здесь?,tatoeba,CC BY 2.0 FR
warum:t10930871,warum,Warum tun wir nichts?,Почему мы ничего не делаем?,tatoeba,CC BY 2.0 FR
warum:t11234159,warum,Warum helfen Sie nie?,Почему Вы никогда не помогаете?,tatoeba,CC BY 2.0 FR
was:t1020191,was,Was will er machen?,Что он хочет делать?,tatoeba,CC BY 2.0 FR
was:t1090450,was,Was haben Sie gemacht?,Что Вы сделали?,tatoeba,CC BY 2.0 FR
was:t12026010,was,Was könnte besser sein?,Что может быть лучше?,tatoeba,CC BY 2.0 FR
was-adv:t1020191,was-adv,Was will er machen?,Что он хочет делать?,tatoeba,CC BY 2.0 FR
was-adv:t1090450,was-adv,Was haben Sie gemacht?,Что Вы сделали?,tatoeba,CC BY 2.0 FR
was-adv:t12026010,was-adv,Was könnte besser sein?,Что может быть лучше?,tatoeba,CC BY 2.0 FR
wasser:t12462458,wasser,Ich brauchte einfach Wasser.,Мне просто нужна была вода.,tatoeba,CC BY 2.0 FR
wasser:t1600967,wasser,Es fehlt an Wasser.,Воды недостаточно.,tatoeba,CC BY 2.0 FR
wasser:t1795738,wasser,Wir haben kein Wasser.,У нас нет воды.,tatoeba,CC BY 2.0 FR
weg:t11857494,weg,Geld ist schnell weg.,Деньги быстро заканчиваются.,tatoeba,CC BY 2.0 FR
weg:t12166001,weg,Ist der Weg gut?,Дорога хорошая?,tatoeba,CC BY 2.0 FR
weg:t12365518,weg,Ich war weit weg.,Я был далеко.,tatoeba,CC BY 2.0 FR
weg-adj:t11857494,weg-adj,Geld ist schnell weg.,Деньги быстро заканчиваются.,tatoeba,CC BY 2.0 FR
weg-adj:t12166001,weg-adj,Ist der Weg gut?,Дорога хорошая?,tatoeba,CC BY 2.0 FR
weg-adj:t12365518,weg-adj,Ich war weit weg.,Я был далеко.,tatoeba,CC BY 2.0 FR
weg-conj:t11857494,weg-conj,Geld ist schnell weg.,Деньги быстро заканчиваются.,tatoeba,CC BY 2.0 FR
weg-conj:t12166001,weg-conj,Ist der Weg gut?,Дорога хорошая?,tatoeba,CC BY 2.0 FR
weg-conj:t12365518,weg-conj,Ich war weit weg.,Я был далеко.,tatoeba,CC BY 2.0 FR
weh:t1040007,weh,Das tut nicht weh.,Не болит.,tatoeba,CC BY 2.0 FR
weh:t10733586,weh,Tut dein Arm weh?,У тебя болит рука?,tatoeba,CC BY 2.0 FR
weh:t1097741,weh,Tut es sehr weh?,Очень больно?,tatoeba,CC BY 2.0 FR
weiblich:t1556013,weiblich,Susie war nicht sehr weiblich.,Сьюзи была не очень женственной.,tatoeba,CC BY 2.0 FR
weiblich:t621566,weiblich,"Ich habe drei Hunde: einer ist männlich, und die anderen sind weiblich.","У меня три собаки: один кобель, остальные суки.",tatoeba,CC BY 2.0 FR
weiblich:t755416,weiblich,Koko ist ein weiblicher Gorilla.,Коко — самка гориллы.,tatoeba,CC BY 2.0 FR
wein:t10061356,wein,Er mag keinen Wein.,Он не любит вино.,tatoeba,CC BY 2.0 FR
wein:t1064757,wein,Ich trinke nie Wein.,Я никогда не пью вино.,tatoeba,CC BY 2.0 FR
wein:t11199655,wein,Große Jungen weinen nicht.,Большие мальчики не плачут.,tatoeba,CC BY 2.0 FR
weit:t3582160,weit,Ist es noch weit?,Это еще далеко?,tatoeba,CC BY 2.0 FR
weit:t7817203,weit,Ist es so weit?,"Ну что, пора?",tatoeba,CC BY 2.0 FR
weit:t341651,weit,Es ist nicht so weit.,Это не так далеко.,tatoeba,CC BY 2.0 FR
weit-adv:t3582160,weit-adv,Ist es noch weit?,Это еще далеко?,tatoeba,CC BY 2.0 FR
weit-adv:t7817203,weit-adv,Ist es so weit?,"Ну что, пора?",tatoeba,CC BY 2.0 FR
weit-adv:t341651,weit-adv,Es ist nicht so weit.,Это не так далеко.,tatoeba,CC BY 2.0 FR
weiter:t6928060,weiter,Es ist nicht viel weiter.,Это не намного дальше.,tatoeba,CC BY 2.0 FR
weiter:t370245,weiter,Ich kann nicht mehr weiter gehen.,Я дальше идти не могу.,tatoeba,CC BY 2.0 FR
weiter:t12670020,weiter,Also machen wir weiter.,"Итак, мы продолжаем.",tatoeba,CC BY 2.0 FR
weiter-adv:t6928060,weiter-adv,Es ist nicht viel weiter.,Это не намного дальше.,tatoeba,CC BY 2.0 FR
weiter-adv:t370245,weiter-adv,Ich kann nicht mehr weiter gehen.,Я дальше идти не могу.,tatoeba,CC BY 2.0 FR
weiter-adv:t12670020,weiter-adv,Also machen wir weiter.,"Итак, мы продолжаем.",tatoeba,CC BY 2.0 FR
